Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P9333,F371,United,DFW,ORD,2024-11-23 10:51:39,119,On-time,1172,392.26,69,Female,High,Emergency,Business,4,Silver,Mobile App,8.422738979513326,0.0,76,0,0,Aisle,25
P9334,F1064,United,SFO,SFO,2024-12-20 16:12:05,153,On-time,1555,460.92,28,Male,Medium,Business,Economy,0,,Airport Kiosk,6.7967626720801695,4.0,16,0,1,Window,25
P9335,F472,American Airlines,DFW,LAX,2024-12-27 23:27:26,90,Delayed,1709,447.44,25,Male,Low,Leisure,Economy,1,,Online,7.282807007350188,4.0,101,0,0,Window,45
P9336,F1226,Southwest,SFO,SEA,2024-07-21 16:15:15,181,On-time,779,407.2,56,Female,Medium,Leisure,Economy,1,Silver,Desk,7.7913775504805,4.0,58,0,0,Aisle,91
P9337,F662,United,LAX,ATL,2025-01-27 13:16:02,170,Delayed,1271,307.83,31,Female,Medium,Emergency,Economy,1,,Online,7.3189000629314,2.0,100,0,0,Window,48
P9338,F1730,JetBlue,DEN,ATL,2024-12-25 13:46:44,173,On-time,1058,418.41,55,Male,Medium,Family,Premium Economy,1,,Airport Kiosk,7.4745840013653035,2.0,60,0,0,Aisle,81
P9339,F1962,American Airlines,SFO,LAX,2024-01-18 07:25:51,249,On-time,739,445.98,54,Male,Medium,Business,Economy,0,Gold,Mobile App,7.571772510536045,19.0,118,0,0,Window,95
P9340,F1860,American Airlines,ATL,DEN,2023-11-03 12:52:12,277,On-time,735,309.36,76,Male,Medium,Emergency,Economy,1,,Desk,7.866268853752234,11.0,108,0,0,Window,52
P9341,F1006,United,SFO,LAX,2024-02-24 01:37:31,162,Delayed,801,465.11,74,Male,Medium,Leisure,Economy,3,,Online,7.0844026883032,4.0,2,0,0,Middle,2
P9342,F223,Delta,SFO,LAX,2023-07-08 22:11:19,120,On-time,1247,460.61,19,Female,Medium,Business,Economy,0,Gold,Mobile App,6.94716767174683,8.0,107,0,0,Aisle,65
P9343,F1858,United,ORD,ATL,2024-01-14 18:52:44,260,On-time,1035,415.03,55,Male,Medium,Leisure,Economy,1,Silver,Desk,7.907982315110828,16.0,63,0,0,Aisle,96
P9344,F1100,Delta,DEN,SEA,2024-10-19 11:50:50,92,Delayed,1077,432.97,59,Female,Medium,Business,Economy,2,Platinum,Mobile App,7.301361143251125,8.0,84,0,0,Aisle,41
P9345,F1860,JetBlue,SEA,ORD,2023-05-31 20:01:08,176,Delayed,1282,206.52,56,Female,Medium,Family,Business,1,Silver,Airport Kiosk,8.405398679316793,3.0,91,0,0,Aisle,18
P9346,F1763,American Airlines,ATL,DEN,2025-01-08 22:28:50,132,On-time,1011,272.96,47,Female,High,Emergency,First,2,Silver,Mobile App,8.875868504155344,1.0,80,0,0,Aisle,16
P9347,F177,JetBlue,ATL,ORD,2024-09-19 14:23:14,78,On-time,1324,292.25,40,Female,Low,Emergency,Business,1,,Online,7.942770120989163,7.0,86,0,0,Middle,107
P9348,F1454,American Airlines,LAX,JFK,2023-09-08 11:03:07,179,On-time,653,417.29,73,Female,Low,Business,Premium Economy,1,,Mobile App,8.326876612017035,1.0,93,0,0,Middle,32
P9349,F875,American Airlines,DFW,LAX,2024-05-15 22:41:24,136,On-time,1259,495.75,58,Female,Medium,Family,Economy,1,Silver,Airport Kiosk,8.51598226554737,1.0,17,0,0,Window,75
P9350,F1780,American Airlines,SEA,ATL,2025-01-25 15:04:58,118,On-time,1248,396.21,29,Male,Low,Emergency,Business,3,Silver,Airport Kiosk,7.859661377954523,10.0,91,0,0,Middle,48
P9351,F752,United,SFO,ATL,2024-04-29 00:35:06,164,Cancelled,1717,135.03,41,Male,High,Emergency,Economy,1,Gold,Mobile App,6.256585905873895,14.0,35,0,0,Aisle,55
P9352,F256,Southwest,ORD,SEA,2024-12-07 11:30:21,172,Cancelled,1208,370.28,26,Male,High,Leisure,Economy,0,,Mobile App,7.421223721027075,3.0,119,0,0,Middle,62
P9353,F710,Southwest,ORD,LAX,2024-02-22 18:48:11,221,Delayed,853,266.34,66,Male,Medium,Leisure,Economy,3,Gold,Mobile App,7.292294183894493,0.0,67,0,0,Aisle,2
P9354,F1591,Delta,SEA,JFK,2023-12-06 07:11:07,185,On-time,854,450.25,19,Male,Medium,Emergency,Economy,0,,Desk,7.146871350246561,38.0,3,0,0,Window,106
P9355,F1800,JetBlue,LAX,LAX,2024-01-26 02:47:35,144,On-time,1037,150.34,50,Female,Medium,Leisure,Economy,2,Gold,Mobile App,7.449313196756668,7.0,41,0,0,Middle,48
P9356,F1565,United,SFO,DEN,2024-05-27 00:22:45,169,Delayed,1151,442.51,67,Female,Medium,Leisure,Economy,1,Platinum,Mobile App,7.13232588419281,52.0,48,0,0,Middle,54
P9357,F300,JetBlue,SFO,JFK,2023-12-04 06:20:08,272,On-time,949,235.33,52,Female,Medium,Emergency,Economy,2,,Online,5.918692772228571,17.0,82,0,1,Middle,25
P9358,F1838,Delta,LAX,ORD,2023-05-31 16:53:03,231,On-time,1544,104.34,43,Female,Medium,Family,Economy,2,Gold,Desk,8.405065173971057,18.0,74,0,0,Aisle,98
P9359,F1084,American Airlines,LAX,JFK,2023-12-09 21:17:29,158,On-time,1078,274.74,32,Female,High,Leisure,Business,2,Silver,Airport Kiosk,8.835667664941477,34.0,29,0,0,Window,71
P9360,F679,United,DFW,DFW,2023-11-23 09:21:27,125,On-time,832,399.5,37,Female,High,Business,Economy,3,,Airport Kiosk,6.408918190590601,6.0,24,0,0,Window,51
P9361,F185,American Airlines,DEN,DFW,2024-03-23 21:11:43,128,On-time,993,450.6,23,Male,High,Leisure,Premium Economy,1,,Airport Kiosk,8.865527138813475,12.0,71,0,0,Middle,99
P9362,F1750,Delta,ATL,DFW,2023-05-30 23:48:36,142,On-time,1640,256.21,20,Male,Medium,Business,First,0,,Online,9.654074762568992,16.0,30,0,1,Middle,116
P9363,F270,JetBlue,SFO,ORD,2024-04-07 11:58:23,203,On-time,1274,303.53,69,Male,High,Business,Premium Economy,1,Gold,Mobile App,8.816683343137488,1.0,119,0,1,Middle,117
P9364,F1302,Southwest,JFK,SEA,2024-09-05 07:46:14,212,Delayed,1470,526.06,24,Female,Medium,Business,Premium Economy,3,,Desk,7.20928560499399,37.0,105,0,0,Window,6
P9365,F1707,JetBlue,DFW,SEA,2024-01-15 02:10:09,269,On-time,1374,362.63,63,Male,Medium,Family,Premium Economy,1,,Online,8.021619582799755,14.0,41,0,0,Aisle,45
P9366,F1466,Delta,ORD,DFW,2024-11-23 01:08:16,295,Delayed,1122,262.24,78,Male,Low,Business,Economy,0,Silver,Desk,7.318509310674696,3.0,15,0,0,Middle,45
P9367,F1557,United,SEA,JFK,2024-04-04 07:30:10,157,On-time,1168,339.7,75,Male,Medium,Leisure,Economy,0,,Airport Kiosk,6.651999298986972,42.0,89,0,0,Middle,99
P9368,F330,Southwest,ATL,ATL,2024-06-13 18:31:51,74,On-time,1002,645.69,30,Female,Medium,Leisure,Business,1,,Online,7.691536237087357,13.0,21,0,0,Aisle,15
P9369,F788,Delta,ATL,LAX,2023-10-10 19:50:04,152,Cancelled,1273,280.31,46,Male,Medium,Leisure,Premium Economy,0,,Desk,6.970404289640102,1.0,3,0,0,Window,23
P9370,F1045,American Airlines,DFW,SEA,2024-04-05 14:03:47,270,On-time,1025,292.23,76,Female,Low,Leisure,Economy,2,Silver,Mobile App,7.063035599481798,17.0,13,0,0,Aisle,60
P9371,F1036,JetBlue,JFK,SEA,2024-02-07 02:47:36,45,On-time,1180,378.64,55,Male,Low,Family,Premium Economy,0,Silver,Airport Kiosk,7.924805334933884,1.0,103,0,0,Window,53
P9372,F510,United,LAX,ORD,2025-04-09 18:28:09,190,Delayed,1092,216.14,51,Female,Medium,Family,Economy,0,,Desk,6.4680713933725045,2.0,74,0,0,Middle,61
P9373,F1322,United,SFO,SFO,2024-06-16 07:35:03,178,On-time,1275,400.11,25,Female,Low,Emergency,First,1,,Airport Kiosk,8.857808659929743,2.0,78,0,1,Window,0
P9374,F547,American Airlines,LAX,JFK,2023-09-06 20:32:44,217,On-time,914,289.57,47,Male,Medium,Emergency,Economy,2,Silver,Desk,7.512858118901131,37.0,43,0,0,Window,48
P9375,F280,Delta,ORD,LAX,2023-10-03 19:15:38,95,On-time,980,442.47,58,Male,Low,Family,Premium Economy,1,,Airport Kiosk,6.966808510911753,17.0,52,0,1,Middle,24
P9376,F1018,American Airlines,DFW,JFK,2025-01-12 14:34:44,203,On-time,1467,332.08,59,Male,Low,Family,Premium Economy,0,,Online,7.051672347168086,1.0,62,0,0,Middle,9
P9377,F581,Southwest,SFO,ATL,2024-02-18 15:09:51,111,Cancelled,1362,259.83,67,Female,Medium,Leisure,Business,2,Gold,Desk,8.721749244125354,15.0,14,0,0,Window,117
P9378,F59,JetBlue,DEN,SFO,2024-07-08 08:00:49,148,Delayed,1860,364.01,59,Female,Medium,Emergency,Economy,2,,Desk,6.3572997404432465,3.0,13,0,0,Window,79
P9379,F1548,JetBlue,DFW,ATL,2023-08-05 05:22:52,154,On-time,1464,345.27,19,Female,High,Business,Premium Economy,0,,Airport Kiosk,6.947629734082981,3.0,75,0,0,Middle,15
P9380,F1831,Southwest,DFW,DFW,2024-08-15 23:06:01,128,On-time,1947,163.26,27,Male,Low,Emergency,Premium Economy,0,Gold,Desk,7.761593844434725,13.0,112,0,0,Aisle,57
P9381,F771,Southwest,LAX,DFW,2024-03-07 05:41:19,128,Delayed,1253,270.16,68,Female,Low,Emergency,Economy,2,,Mobile App,6.823247787755409,19.0,83,0,0,Aisle,71
P9382,F261,Delta,ATL,LAX,2024-10-09 14:14:52,202,Delayed,1203,243.7,43,Female,High,Leisure,Economy,1,,Desk,5.728784400269938,31.0,47,0,0,Window,28
P9383,F445,JetBlue,DEN,ATL,2024-05-19 12:50:22,186,On-time,1236,410.04,64,Female,Medium,Leisure,Economy,0,,Desk,7.414641538777218,7.0,93,0,0,Aisle,102
P9384,F1216,Southwest,DFW,ATL,2024-05-20 19:07:48,204,Delayed,1204,556.63,32,Male,Medium,Family,Business,1,,Mobile App,7.700125055213412,5.0,22,0,0,Middle,91
P9385,F837,Delta,DFW,ATL,2025-01-03 11:15:18,192,Delayed,1129,397.41,54,Female,Low,Family,First,1,,Online,8.764156431075985,1.0,84,0,0,Aisle,5
P9386,F362,JetBlue,DEN,SEA,2023-10-03 03:37:53,163,On-time,877,241.78,63,Female,Medium,Emergency,Business,1,,Desk,8.775075986673286,10.0,107,0,0,Window,15
P9387,F108,Southwest,JFK,SEA,2025-03-24 05:30:34,213,On-time,1145,479.31,64,Male,High,Emergency,Economy,0,,Desk,8.467793471950154,13.0,88,0,0,Aisle,19
P9388,F299,Delta,ATL,SEA,2024-05-30 09:18:24,205,On-time,1437,304.41,46,Male,High,Emergency,Premium Economy,1,Gold,Mobile App,7.661344487882139,22.0,52,0,0,Window,79
P9389,F637,Southwest,LAX,JFK,2024-04-20 23:46:06,227,On-time,1272,304.76,76,Male,Medium,Family,Economy,1,Silver,Desk,8.064213258015458,4.0,87,0,0,Middle,70
P9390,F1160,American Airlines,JFK,ATL,2025-04-15 23:34:07,167,On-time,1077,422.33,73,Female,Low,Family,Economy,0,Silver,Desk,7.13672055482227,6.0,79,0,0,Window,104
P9391,F201,United,LAX,JFK,2023-08-04 19:56:51,159,On-time,621,421.22,33,Male,Medium,Family,Economy,0,,Mobile App,6.7293807865514035,3.0,43,0,0,Middle,77
P9392,F812,JetBlue,LAX,DEN,2024-08-20 08:35:14,173,Delayed,1205,441.19,39,Male,Low,Family,Economy,3,Silver,Airport Kiosk,7.775488279138111,2.0,64,0,1,Middle,42
P9393,F1472,American Airlines,SEA,ATL,2024-09-03 00:23:53,128,On-time,804,483.55,22,Female,Medium,Family,First,1,,Mobile App,8.711139694049475,3.0,85,0,0,Middle,25
P9394,F1492,Delta,JFK,LAX,2024-01-28 00:39:40,165,On-time,1118,363.22,78,Female,High,Business,Business,2,,Online,8.975885549136596,4.0,75,0,0,Aisle,89
P9395,F970,United,DEN,LAX,2024-08-28 09:56:40,243,Delayed,1030,212.39,70,Female,Medium,Emergency,Economy,0,Gold,Desk,7.9000840443396,2.0,69,0,0,Aisle,77
P9396,F779,United,ORD,DEN,2025-04-05 12:13:42,150,On-time,1535,606.57,66,Male,Medium,Leisure,Economy,0,Silver,Mobile App,8.303837709727405,2.0,53,0,0,Window,70
P9397,F1959,JetBlue,DFW,LAX,2025-02-02 11:40:42,214,Cancelled,978,176.56,77,Female,Low,Leisure,Premium Economy,0,,Online,7.5508596165797774,29.0,25,0,0,Aisle,32
P9398,F1367,American Airlines,SFO,DFW,2023-05-28 07:35:31,90,Cancelled,1701,422.27,23,Male,High,Leisure,Economy,2,,Mobile App,6.649384549507534,25.0,13,1,0,Window,25
P9399,F972,JetBlue,SEA,LAX,2024-07-19 17:45:10,204,Delayed,1098,370.38,74,Male,Low,Emergency,Economy,3,,Airport Kiosk,8.27782828424248,4.0,0,0,0,Aisle,120
P9400,F1348,Delta,DEN,SFO,2024-05-13 17:16:38,154,On-time,849,352.34,25,Female,Medium,Business,Economy,1,Platinum,Mobile App,8.287181996129029,0.0,84,0,0,Middle,44
P9401,F1978,Southwest,SEA,ORD,2024-01-20 19:57:24,227,On-time,1346,363.42,18,Male,High,Emergency,Economy,1,,Mobile App,7.461057933266809,6.0,96,0,0,Window,83
P9402,F1166,JetBlue,SEA,SEA,2024-04-11 01:21:53,216,On-time,954,295.24,52,Male,Medium,Leisure,Economy,1,Gold,Desk,8.358694816520378,11.0,16,0,0,Window,62
P9403,F625,JetBlue,ORD,SFO,2024-01-17 12:00:46,173,On-time,1073,360.84,77,Female,High,Leisure,Economy,1,,Mobile App,7.404299338047474,7.0,46,0,0,Middle,66
P9404,F1298,Southwest,JFK,SEA,2024-09-22 02:52:19,244,Cancelled,1149,486.53,40,Female,Medium,Family,Business,2,Platinum,Airport Kiosk,8.410554101073458,4.0,111,0,0,Middle,51
P9405,F287,JetBlue,ATL,LAX,2023-11-08 01:18:49,217,On-time,1968,264.99,32,Male,High,Business,Economy,1,,Mobile App,7.7707869785168375,9.0,10,0,0,Window,67
P9406,F822,JetBlue,LAX,SFO,2024-04-27 14:58:30,230,On-time,852,242.68,40,Male,Low,Leisure,Business,1,,Mobile App,7.377095569306296,5.0,72,0,1,Window,25
P9407,F1297,Southwest,ORD,SFO,2024-10-06 02:39:21,79,On-time,1093,334.97,79,Female,Medium,Emergency,Business,2,Gold,Airport Kiosk,9.433645405571324,17.0,113,0,0,Window,74
P9408,F1734,Southwest,DEN,SFO,2023-07-20 14:29:17,286,On-time,938,293.39,79,Female,Medium,Emergency,Economy,0,,Online,6.7449659389736984,20.0,42,0,0,Aisle,1
P9409,F1425,United,SEA,JFK,2024-04-17 21:33:50,196,On-time,1471,372.5,39,Female,High,Emergency,Economy,1,Silver,Mobile App,9.061811104899403,3.0,34,0,0,Aisle,13
P9410,F194,JetBlue,SEA,JFK,2023-07-23 19:26:54,234,On-time,1391,496.33,32,Male,Medium,Leisure,Business,3,Silver,Airport Kiosk,10.0,7.0,15,0,1,Middle,107
P9411,F460,American Airlines,DEN,LAX,2023-07-28 00:29:24,242,On-time,1845,245.12,31,Female,High,Emergency,Economy,0,Platinum,Online,6.763566154445887,15.0,102,0,0,Aisle,29
P9412,F1143,JetBlue,ORD,DFW,2023-12-23 10:29:33,172,On-time,1318,307.83,44,Female,Medium,Leisure,First,1,Gold,Airport Kiosk,9.720195195869456,7.0,66,0,1,Aisle,48
P9413,F632,United,JFK,ATL,2023-11-23 18:06:51,175,On-time,893,407.42,71,Male,Low,Family,Economy,2,Silver,Mobile App,6.937477952116014,13.0,32,0,0,Aisle,11
P9414,F214,JetBlue,DEN,SFO,2023-05-24 17:09:46,211,On-time,1096,309.69,27,Male,Medium,Business,Premium Economy,0,,Airport Kiosk,8.061751402772726,2.0,112,0,0,Middle,89
P9415,F1820,American Airlines,SEA,ORD,2023-12-11 10:55:41,216,On-time,1081,345.45,37,Female,High,Family,Business,0,Silver,Online,7.442373544951332,17.0,32,0,1,Middle,43
P9416,F1101,United,JFK,SFO,2024-09-16 15:38:47,314,On-time,897,125.1,56,Male,Low,Business,Premium Economy,3,Gold,Desk,7.107563105906316,12.0,64,0,0,Window,32
P9417,F993,Delta,ORD,SEA,2024-10-19 03:06:22,221,On-time,1140,394.96,30,Male,High,Leisure,Economy,0,Gold,Mobile App,7.012278001878408,5.0,3,0,0,Aisle,12
P9418,F488,United,DFW,JFK,2025-02-08 07:27:11,203,On-time,1102,289.94,26,Female,Low,Business,Premium Economy,1,Silver,Mobile App,7.6366220968208784,20.0,25,0,1,Window,77
P9419,F1963,American Airlines,LAX,ATL,2025-04-12 08:21:27,123,Delayed,1381,391.6,20,Male,Medium,Business,Premium Economy,1,,Online,8.249565512207038,3.0,25,0,1,Middle,87
P9420,F734,United,SEA,ORD,2024-05-07 03:46:34,273,On-time,931,527.51,62,Male,Low,Leisure,Economy,1,,Airport Kiosk,8.447148743008478,13.0,109,1,1,Aisle,97
P9421,F1971,JetBlue,ATL,SEA,2023-10-25 19:41:57,122,On-time,1153,319.49,65,Male,Medium,Business,Economy,1,,Online,8.816922734178174,14.0,18,0,0,Middle,107
P9422,F1618,United,DEN,DFW,2024-11-02 02:30:23,245,On-time,1182,297.47,39,Male,Low,Family,Economy,0,,Desk,6.92476597462009,14.0,116,0,0,Aisle,25
P9423,F1451,JetBlue,SEA,SEA,2023-12-22 22:51:42,195,On-time,1082,219.92,67,Female,Low,Leisure,Premium Economy,2,,Airport Kiosk,8.039661748574819,5.0,2,0,0,Aisle,20
P9424,F587,American Airlines,SFO,DFW,2025-03-11 04:19:25,154,On-time,979,285.44,60,Female,Medium,Family,Economy,2,Gold,Desk,6.324019533151465,22.0,39,0,0,Window,27
P9425,F771,Southwest,ORD,DEN,2025-03-07 04:38:27,145,Delayed,1133,336.36,43,Female,Low,Leisure,Economy,0,,Online,6.485962572576328,15.0,39,0,0,Window,47
P9426,F1345,Southwest,ATL,ORD,2024-02-27 03:24:03,246,On-time,1570,313.74,66,Female,Low,Emergency,Economy,1,,Airport Kiosk,7.417498327098889,17.0,108,0,1,Window,99
P9427,F1418,Southwest,JFK,ORD,2024-06-16 00:49:02,165,On-time,621,204.0,22,Male,High,Business,Economy,0,Silver,Airport Kiosk,6.557874849690273,14.0,40,0,0,Window,39
P9428,F946,Southwest,SFO,ORD,2024-10-08 20:51:25,168,On-time,991,292.03,47,Female,High,Emergency,Economy,2,,Desk,7.171346646368384,18.0,32,0,0,Middle,65
P9429,F332,United,DEN,JFK,2025-01-07 05:09:46,182,Delayed,1450,428.37,76,Female,Medium,Business,Economy,1,Silver,Airport Kiosk,8.107380552995233,8.0,102,0,0,Aisle,105
P9430,F1520,JetBlue,DFW,DEN,2024-07-20 12:15:54,258,On-time,1009,395.83,20,Female,Low,Family,Premium Economy,0,,Online,8.384799649148505,4.0,70,0,0,Window,72
P9431,F1905,American Airlines,JFK,ORD,2024-09-24 23:03:36,181,Delayed,1449,132.53,35,Male,Medium,Family,Economy,0,,Online,7.198642816944475,7.0,13,0,0,Aisle,86
P9432,F1696,American Airlines,LAX,ATL,2024-07-09 01:38:24,347,On-time,1244,506.44,34,Male,Medium,Business,Premium Economy,0,,Mobile App,7.6430839046576216,3.0,22,0,0,Window,78
P9433,F746,Delta,ATL,ORD,2025-03-29 20:30:38,97,On-time,1238,344.51,53,Male,Medium,Business,Premium Economy,1,Platinum,Mobile App,7.090449356525057,21.0,60,0,0,Window,76
P9434,F1628,JetBlue,DFW,DFW,2024-06-09 13:45:27,216,On-time,1463,441.91,18,Male,Medium,Leisure,Economy,2,,Airport Kiosk,8.068842377261152,15.0,103,0,0,Window,22
P9435,F1746,Delta,SFO,ORD,2023-08-27 03:47:48,83,On-time,951,354.54,20,Female,Medium,Emergency,First,0,,Online,10.0,1.0,78,0,0,Window,80
P9436,F943,United,DEN,DFW,2024-02-24 22:52:17,161,On-time,1368,337.3,59,Male,Low,Family,Premium Economy,3,,Desk,8.4647827217388,6.0,108,0,0,Aisle,47
P9437,F1993,Southwest,SEA,LAX,2024-12-22 19:42:41,220,On-time,366,328.31,65,Male,Medium,Business,Business,0,,Desk,7.791935347813131,7.0,2,0,0,Window,1
P9438,F1503,Delta,JFK,JFK,2024-04-06 00:14:07,174,On-time,982,449.28,59,Male,Low,Business,Business,2,,Mobile App,8.53701125726541,13.0,49,0,0,Window,83
P9439,F1955,United,JFK,ORD,2023-07-23 14:18:45,142,On-time,1641,147.5,78,Male,Low,Leisure,Premium Economy,1,,Online,8.563323827373864,3.0,25,0,0,Middle,19
P9440,F1945,JetBlue,DEN,SFO,2024-08-01 20:12:18,323,On-time,1321,347.25,28,Female,Medium,Leisure,Premium Economy,0,,Airport Kiosk,8.963422782612643,8.0,19,0,0,Middle,58
P9441,F302,Southwest,LAX,ATL,2024-12-10 03:32:08,221,On-time,1335,341.22,36,Male,High,Business,Business,0,,Airport Kiosk,8.088000919970503,5.0,14,0,1,Aisle,45
P9442,F795,Southwest,DEN,DEN,2023-11-04 04:01:35,213,On-time,1481,344.89,38,Male,Medium,Business,Economy,1,Silver,Online,6.358442827666509,2.0,25,0,0,Aisle,2
P9443,F1375,United,JFK,SFO,2023-05-27 19:34:21,35,On-time,1098,499.78,45,Male,Medium,Family,Economy,0,,Desk,6.589742439454065,6.0,79,0,1,Window,54
P9444,F994,American Airlines,ATL,ORD,2023-05-18 11:03:49,215,On-time,1353,517.39,51,Male,Medium,Emergency,Business,3,,Online,6.713814839085206,26.0,101,0,0,Middle,11
P9445,F1049,United,DEN,SFO,2024-02-24 03:19:32,200,On-time,1179,325.16,39,Female,Medium,Emergency,Business,0,Silver,Mobile App,8.497747900736657,3.0,94,0,1,Middle,39
P9446,F1855,United,DFW,ORD,2023-07-23 02:00:18,183,Delayed,1630,336.78,60,Male,Low,Emergency,Economy,2,,Mobile App,7.287033341435694,10.0,86,0,0,Aisle,65
P9447,F154,Southwest,JFK,SEA,2023-09-27 09:58:36,44,On-time,1277,543.11,39,Male,Low,Business,Economy,0,Silver,Mobile App,8.245552900274454,5.0,96,0,0,Aisle,99
P9448,F384,Delta,SFO,ATL,2024-07-05 03:17:56,176,On-time,1193,462.22,21,Female,Medium,Family,Economy,1,Platinum,Online,8.233452739393595,17.0,27,0,0,Aisle,77
P9449,F1419,Southwest,SFO,LAX,2024-02-22 18:11:08,186,Delayed,1324,365.28,19,Male,High,Leisure,Economy,2,Gold,Airport Kiosk,7.105763696002231,2.0,15,0,0,Aisle,15
P9450,F199,JetBlue,ATL,LAX,2024-01-14 06:31:19,149,On-time,1024,461.66,41,Male,Medium,Business,Premium Economy,0,Silver,Airport Kiosk,7.89105897454318,17.0,12,0,0,Aisle,82
P9451,F771,Southwest,SEA,SFO,2023-05-23 07:34:13,267,Cancelled,1060,409.91,61,Male,Low,Family,Economy,0,,Online,7.830953705689703,0.0,64,0,0,Window,33
P9452,F1945,United,DEN,ATL,2024-05-01 02:22:41,171,On-time,1169,233.32,78,Male,Medium,Leisure,Business,2,,Mobile App,7.744771904534172,0.0,30,0,0,Aisle,43
P9453,F1760,JetBlue,ORD,DEN,2024-08-14 13:00:26,188,On-time,774,192.55,33,Female,High,Emergency,Economy,2,Gold,Airport Kiosk,7.884279968633639,2.0,33,0,0,Middle,109
P9454,F716,Delta,ATL,SEA,2024-05-10 11:41:51,195,Delayed,1190,132.98,35,Female,Low,Family,Business,0,Gold,Airport Kiosk,7.647404645147709,4.0,37,0,0,Middle,5
P9455,F1866,Delta,ORD,SEA,2024-06-06 08:59:49,214,On-time,769,559.55,52,Female,Medium,Emergency,Business,2,,Mobile App,8.237494680480985,4.0,96,0,0,Middle,76
P9456,F297,United,ORD,ATL,2023-11-05 22:42:50,142,On-time,1115,272.42,18,Female,Low,Family,Economy,0,,Desk,7.283162831405767,19.0,2,0,0,Middle,63
P9457,F1117,JetBlue,ATL,DFW,2023-07-06 04:41:32,99,On-time,974,223.62,48,Male,Low,Family,Economy,2,,Online,7.8866239198689385,6.0,71,0,1,Middle,99
P9458,F1602,Delta,SEA,JFK,2024-08-25 22:13:22,201,On-time,1687,407.98,74,Female,Medium,Emergency,Economy,2,,Desk,7.808605625967396,6.0,95,0,0,Middle,21
P9459,F881,United,DEN,ORD,2023-10-03 21:50:45,161,Delayed,1402,244.23,19,Female,High,Emergency,Economy,1,Gold,Desk,7.556603749207348,19.0,92,0,0,Aisle,17
P9460,F288,JetBlue,SFO,SFO,2024-01-13 14:34:01,154,On-time,1737,412.3,51,Male,Low,Family,Economy,1,Silver,Desk,6.788788613701964,3.0,110,0,0,Aisle,11
P9461,F949,Southwest,ORD,LAX,2024-07-12 10:23:36,162,On-time,1306,360.14,26,Female,Low,Family,Economy,0,Silver,Airport Kiosk,7.479321308143624,13.0,7,1,0,Aisle,51
P9462,F761,American Airlines,SFO,SFO,2024-11-26 18:07:16,206,On-time,884,399.01,42,Male,Medium,Emergency,Economy,3,Platinum,Mobile App,7.08301441649305,4.0,102,0,0,Window,117
P9463,F1410,United,JFK,DEN,2024-03-24 01:50:45,41,On-time,790,403.59,63,Male,High,Leisure,Economy,2,Platinum,Mobile App,7.272718357593964,1.0,117,1,0,Window,93
P9464,F833,United,SFO,SEA,2025-01-08 16:28:05,207,Delayed,1535,296.42,75,Female,Low,Business,Economy,1,,Mobile App,8.88708999005285,3.0,57,0,0,Middle,116
P9465,F1348,American Airlines,SEA,ORD,2024-08-20 00:53:46,223,On-time,1475,226.49,50,Male,Low,Business,Economy,1,,Online,6.430682638456833,3.0,6,0,0,Middle,50
P9466,F804,Delta,SEA,DFW,2024-07-15 07:57:21,188,On-time,1575,363.29,28,Male,Medium,Emergency,Business,1,Gold,Online,8.53939851574315,14.0,47,0,1,Aisle,103
P9467,F1388,Southwest,DEN,SEA,2024-03-19 01:07:45,202,On-time,1036,243.32,61,Male,Medium,Emergency,Economy,2,Silver,Online,7.715178567624137,16.0,112,0,0,Window,70
P9468,F1811,JetBlue,DFW,DEN,2023-10-04 01:11:35,89,Delayed,1091,351.06,61,Male,Low,Business,Premium Economy,1,,Desk,8.98697623744265,5.0,60,0,0,Aisle,95
P9469,F1173,American Airlines,SFO,LAX,2024-02-11 08:50:00,173,Delayed,1340,332.8,35,Female,High,Business,Economy,2,,Online,7.495000501737779,8.0,99,0,1,Middle,47
P9470,F74,Southwest,DFW,ATL,2023-08-07 03:21:50,201,On-time,511,436.35,69,Female,Medium,Family,Economy,0,,Airport Kiosk,6.196409800354483,20.0,87,0,1,Middle,18
P9471,F28,United,JFK,SFO,2023-11-01 10:11:21,85,On-time,1109,333.98,57,Female,Low,Leisure,Economy,2,,Airport Kiosk,7.607165651819631,8.0,102,1,1,Window,5
P9472,F264,Delta,DEN,LAX,2025-04-20 11:41:03,243,On-time,1498,328.39,38,Male,Medium,Leisure,Business,1,Gold,Mobile App,8.348808150346015,15.0,42,0,0,Middle,83
P9473,F651,Delta,JFK,ATL,2023-10-26 02:17:52,118,On-time,1821,222.55,44,Female,Low,Family,Economy,1,Silver,Desk,6.492897802554199,5.0,111,0,0,Aisle,26
